Source,Author,Work,Work Label,Edition,Place of Production,Year of Publication,Language Code
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb412787635#Expression,El buscón : edición crítica de las cuatro versiones,,Madrid,2007,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636380#Expression,"Les Oeuvres de dom Francisco de Quevedo Villegas,... contenant : le Coureur de nuit, ou l'Aventurier nocturne ; Buscon, histoire facécieuse ; les Lettres du chevalier de L'Espagne ; les Visions...",,Rouen,1665,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163703m#Expression,"Juguetes de la niñez y travessuras de el ingenio, de don Francisco de Quevedo Villegas,...",,En Barcelona,1635,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb391978534#Expression,Poesía moral : Polimnia,,Madrid,1999,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636516#Expression,Obras jocosas de Don Francisco de Quevedo Villegas...,,Paris,1824,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163667k#Expression,Histoire de don Pablo de Ségovie,,Paris,1877,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb34782506q#Expression,Diccionario privado de Francisco de Quevedo,,Madrid,1981,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb37088224g#Expression,Defensa de Epicuro contra la común opinión,,Madrid,1986,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb353168055#Expression,El Buscón,,Madrid,1990,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163628p#Expression,"Obras de don Francisco de Quevedo Villegas,... 1a [-2a] parte- - Poësias de don Francisco de Quevedo Villegas,... [3a parte]",,En Brusselas,1660/1661,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb42320697j#Expression,"La vie du truand don Pablos de Ségovie, vagabond exemplaire et modèle des filous",,Paris,2010,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636458#Expression,Obras escogidas de D. F. de Quevedo y Villegas,,Paris,1842,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163722w#Expression,"Les Nuits sévillanes, ou les Visions de dom Francisco de Quevedo Villegas",,S. l.,S. d.,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb42134039j#Expression,La hora de todos y la fortuna con seso,,Madrid,2009,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163710w#Expression,"Les Visions de dom Francisco de Quevedo Villegas,... Augmentées de l'Enfer réformé, ou Sédition infernalle. Traduictes d'espagnol par le sieur de La Geneste",,Paris,1635,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163676j#Expression,"The Life and adventures of don Pablos the sharper, an example for vagabonds and a mirror for scamps, by don Francisco de Quevedo y Villegas. Translated by Francisco Villamiquel y Hardin. [Frank Mugglestone.]",,Leicester,1928,http://id.loc.gov/vocabulary/iso639-2/eng
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163652j#Expression,"Vida y Obras posthumas de D. Francisco de Quevedo y Villegas,... 3a parte",,Madrid,1729,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163733j#Expression,"Le Coureur de nuit, ou les Neuf aventures du Chevalier dom Diego...",,Paris,1731,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35068208j#Expression,"Virtude militante : contra las quatro pestes del mundo, inuidia, ingratitud, soberbia, avarizia",,Santiago de Compostela,1985,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb33146474w#Expression,La Vida del Buscón llamado Don Pablos. Edición crítica y estudio preliminar de Fernando Lázaro Carreter,,Salamanca,1965,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35657114s#Expression,Obras completas...,,Madrid,1978/1979,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35534410x#Expression,Monuments de la mort : trente et un sonnets,,Paris,1992,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163665w#Expression,"Histoire de don Pablo de Ségovie, surnommé l'aventurier Buscon",,Paris,1843,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35615733d#Expression,Prosa festiva completa,,Madrid,1993,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb454589082#Expression,"""Melpómene"", musa tercera de El Parnaso español",,Pamplona,2017,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163712k#Expression,Les visions de dom Francisco de Quevedo Villegas,,Paris,1641,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311637190#Expression,"Les Visions, de dom Francisco de Quevedo Villegas,... augmentées de 'Enfer réformé. Traduites d'espagnol par le sieur de La Geneste",,Rouen,S. d.,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb355393387#Expression,Los sueños : versiones impresas,,Madrid,1991,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb305010621#Expression,"Histoire de Don Pablo de Ségovie, surnommé l'Aventurier Buscon,...",,Paris,1843,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb34817960j#Expression,Sonnets amoureux,,Paris,1981,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311637070#Expression,Quevedo. Los Sueños. [El Sueño de las calaveras. El Alguacil alguacilado. Las Zahurdas de Pluton. El Mundo por de dentro. Visita de los chistes. Casa de locos de amor.],,Madrid,1876,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163634m#Expression,Obras completas de don Francisco de Quevedo Villegas,,Sevilla,1897/1907,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636903#Expression,Poesias escogidas de Quevedo,,Veracruz-Puebla,1883,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb34603705b#Expression,Pablo de Ségovie : el gran tacaño,,Paris,1976,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163685h#Expression,"Las Tres ultimas castellanas, de don Francisco de Quevedo Villegas,... sacadas de la libreria de don Pedro Aldrete Quevedo y Villegas,...",,"S. l.,",1671,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb393368085#Expression,"L'avanturier Buscon, histoire facecieuse. Composee en Espagnol, par Dom Francisco de Quévedo,... Ensemble les lettres du Chevalier de l'Espargne",,Paris,1644,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311637059#Expression,"Juguetes de la niñez y travesuras del ingenio, por don Francisco de Quevedo Villegas,... [Advertencia de las causas desta impressión por don Alonso Messia de Leyva.]",,Sevilla,1641,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb309000289#Expression,"Pablo de Ségovie, ""el gran tacano""",,Paris. - Boulogne-sur-Seine,1902,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb45287514x#Expression,Silvas morales y sonetos religiosos,,Pamplona,2017,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb37673348c#Expression,El chitón de las tarabillas,,Madrid,1998,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311637299#Expression,"Seven wonderlycke gesichten van don Francisco de Quevedo Villegas,... in't nederlandts ghebracht door Capiteyn Haring van Harinxma",,Amsterdam,1669,http://id.loc.gov/vocabulary/iso639-2/dut
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163646m#Expression,Obras escogidas de D. F. de Quevedo y Villegas,,Paris,1860,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636814#Expression,"Obras del bachiller Francisco de La Torre, dalas a la impressión D. Francisco de Quevedo Villegas,...",,New York,1903,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163708b#Expression,Los sueños,,Veracruz-Puebla,1883,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb42393447m#Expression,Oeuvre complète,,Mouzeuil-Saint-Martin,2010,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163656x#Expression,"Carta al serenissimo, muy alto, y muy poderoso Luis XIII. rey christianissimo de Francia",,Madrid,1635,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb42046688x#Expression,Cartas de Francisco de Quevedo a Sancho de Sandoval (1635-1645),,Madrid,2009,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311637268#Expression,"Les Visions de Quévédo, nouvelle traduction de l'espagnol par M. L***",,Paris,1812,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb42733576x#Expression,Obras completas en prosa Volumen quinto,,Madrid,2012,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636369#Expression,"Les Oeuvres de dom Francisco de Quevedo Villegas,... contenant : le Coureur de nuit, ou l'Aventurier nocturne ; Buscon, histoire facécieuse ; les Lettres du chevalier de L'Espagne ; les Visions...",,Rouen,1655,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb331464726#Expression,"Obras completas...Edicion, introducción, bibliografía y notas de José Manuel Blecua I",,Barcelona,1963,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb325506424#Expression,"Visita de los chistes o el Sueño de la muerte, por Francisco de Quevedo y Villegas. Noticia de Arturo Serrano Plaja",,"Buenos Aires, Editorial Nova",1944,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35657108v#Expression,Historia de la vida del Buscón,,Madrid,1980,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb39336816s#Expression,"Le coureur de nuit, ou les douze périlleuses avantures du chevalier dom Diego surnommé noctambule. Reveues, corrigées, augmentées et enrichies de douze tailles douces.",,Lyon,1698,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb325506397#Expression,"El Parnaso español y musas castellanas, de D. Francisco de Quevedo Villegas,... carregidas i enmendadas... por el doctor Amuso Cultifragio,...",,"Madrid, M. de la Bastida",1668,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb37047851z#Expression,Política de Dios y gobierno de Cristo : sacada de la Sagrada Escritura para acierto de rey y reino en sus acciones,,Madrid,1986,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb346714509#Expression,Sonnets amoureux,,Paris,1981,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163640j#Expression,Les Oeuvres de Quevedo. Traduction nouvelle...,,Pais,1664,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb386948801#Expression,Teatro inedito...,,Madrid,1927,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb37414200r#Expression,La vida del Buscón,,Barcelona,1993,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb39336873m#Expression,"Les Nuits sévillanes, ou les Visions de Dom Francisco de Quevedo Villegas,... Traduites de nouveau du Portugais en François, augmentée de la Reformation des Enfers, et de la Relation du Voyage de Calvin aux Champs Elisiens et aux Enfers, par Dom Galeo,... Nouvelle édition.",,A Bordeaux,1700,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636756#Expression,"Pablo de Segovia, the Spanish sharper, translated from the original of Francisco de Quevedo-Villegas, illustrated with one hundred and ten drawings by Daniel Vierge, together with comments on them by Joseph Pennell, and an Essay on the life and writings of Quevedo by Henry Edward Watts",,London,1892,http://id.loc.gov/vocabulary/iso639-2/eng
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163730h#Expression,"Primera parte de la vida de Marco Bruto. Escriviola por el texto de Plutarco, ponderada con discursos, don Francisco de Quevedo Villegas,... 2a impressión",,Madrid,1645,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35231768t#Expression,Historia de la vida del Buscón,,Barcelona,1978,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31382185n#Expression,"Nueva colección de piezas en prosa y en versos, sacadas de varios aurores españoles : tales son : Solis, Cervantes, Quevedo, Moratin, Melendez, etc.",,Paris. - Lyon,1837,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb437754732#Expression,Poesías picarescas : poesías satíricas inéditas,,Madrid,2014,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb37665991f#Expression,Poesía moral : Polimnia,,Madrid,1992,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163664j#Expression,L'aventurier Buscon,,Paris,1645,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb375575369#Expression,Poesía varia,,Madrid,1997,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636291#Expression,"Obras de don Francisco de Quevedo Villegas,... 1a [-2a] parte- - Poësias de don Francisco de Quevedo Villegas,... [3a parte]",,En Brusselas,1661,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35687386t#Expression,Sueños y discursos,,Madrid,1993,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb376704049#Expression,Poesía completa,,Madrid,1995,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636996#Expression,"Proclamación o Aclamación á la magestad de Felipo IV, rey de Castilla, por don Francisco de Quevedo,...",,Barcelona,1641,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb38788798r#Expression,"Carta al serenissimo... Luis XIII, rey... de Francia... en razon de las nefandas acciones y sacrilegios execrables que cometio... en la villa de Tillimon en Flandes, Mos de Xatillon Ugonote...",,Brusselas,1636,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb42166493j#Expression,Poesía inédita : atribuciones del manuscrito de Évora,,Barcelona,2010,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb437963069#Expression,Una Consolatio de Quevedo : la Carta a Antonio de Mendoza,,Firenze,2013,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb34881695c#Expression,"Sueños y discursos : de verdades descubridoras de abusos, vicios y engaños en todos los oficios y estados del mundo",,Madrid,1984,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35657110d#Expression,Obra poética 2,,Madrid,1970,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb38145755w#Expression,Poèmes,,Paris. - Levallois,1988,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb436597242#Expression,Sueño de la muerte,,Tübingen,2013,http://id.loc.gov/vocabulary/iso639-2/ger
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb41035902m#Expression,"El Buscón : la vie de l'aventurier Don Pablos de Ségovie, vagabond exemplaire et miroir des filous",,Paris,2007,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163716z#Expression,"Les Sept visions de dom Francisco de Quevedo Villegas,... Traduites d'espagnol par le sieur de la Geneste",,Paris,1667,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb475253551#Expression,Poesía completa,,Barcelona,2021,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163659z#Expression,"Historia de la vida del Buscon, llamado don Pablos, exemplo dè vagamundos y espejo de tacaños, por don Francisco de Quevedo Villegas,...",,En Valencia,1627,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb41004860n#Expression,La vida del Buscón,,Madrid,2005,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31482088k#Expression,"""Estudiantes de antaño"" : l'Espagne picaresque et studieuse",,Paris,1956,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35657113f#Expression,Obra poética 4,,Madrid,1981,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35657117t#Expression,La Vida del Buscón llamado Don Pablos,,Madrid,1980,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35231181c#Expression,Vida del Buscón,,Barcelona,1977,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636667#Expression,Histoire de don Pablo de Ségovie,,Paris,1868,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb40175854f#Expression,El buscón,,Madrid,2003,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb37747784v#Expression,The choice humorous satirical works,,Westport Connecticut,1991,http://id.loc.gov/vocabulary/iso639-2/eng
